"S.No,Open,High,Low,Close,Adj Close,Volume"
"3884,42500,43000,42350,42650,39732.82031,8066669"
"3885,42550,42950,42150,42550,39639.65625,24506881"
"3886,41850,42100,41300,41800,38940.95703,14930618"
"3887,42200,42700,42150,42550,39639.65625,11766018"
"3888,42600,42800,42150,42500,39593.07813,11365999"
"3889,42950,43900,42500,43800,40804.16406,15466580"
"3890,43400,43700,43000,43450,40478.09766,9913497"
"3891,44050,44200,43700,43900,40897.32813,12464135"
"3892,43600,44350,43450,44200,41176.80469,11683682"
"3893,44300,44850,44050,44800,41735.76563,8792182"
"3894,44800,45000,44550,44850,41782.34766,6664872"
"3895,44800,45050,44300,44600,41549.44141,8607439"
"3896,44200,44400,43400,43750,40757.58203,16906541"
"3897,43750,44150,43300,44000,40990.48047,9322873"
"3898,43750,44050,43400,43900,40897.32813,11890424"
"3899,43750,44500,43650,44350,41316.54688,7994928"
"3900,45450,45450,45000,45350,42248.14453,10417690"
"3901,44850,45500,44850,45500,42387.88281,7147785"
"3902,45750,45800,45200,45700,42574.20703,9454913"
"3903,45200,45800,45200,45500,42387.88281,6085066"
"3904,45200,45800,45200,45600,42481.04297,7076774"
"3905,45800,46000,45600,45700,42574.20703,9226097"
"3906,46000,46600,45750,46500,43657.66797,12603534"
"3907,47000,47000,46700,47000,44127.10547,12949231"
"3908,47350,47400,46250,46600,43751.55469,11383522"
"3909,46200,46900,45850,46250,43422.94531,8463073"
"3910,45750,46350,45200,45400,42624.90625,9669368"
"3911,45250,46200,45250,46000,43188.22656,6365573"
"3912,45950,45950,45250,45650,42859.62109,7235395"
"3913,44750,44800,44350,44400,41686.03125,7823843"
"3914,44850,45450,44700,45100,42343.24219,7646421"
"3915,45550,46150,45500,45550,42765.73438,9253930"
"3,916,463,504,655,050,000,000,000,000,000,000,000"
"3917,46350,46400,45800,46300,43469.89063,5245804"
"3918,45950,46650,45750,46450,43610.72266,4717226"
"3919,46450,46850,46300,46850,43986.27344,7407824"
"3920,46150,46350,45950,46050,43235.17188,5216602"
"3921,46450,46450,45650,46100,43282.11719,5143554"
"3922,46650,46950,46600,46800,43939.32813,8819393"
"3923,46800,47300,46600,47200,44314.87891,9009109"
"3924,47350,47550,47050,47300,44408.76563,9061381"
"3925,47100,47150,46250,46400,43563.77344,8756522"
"3926,47150,47200,46600,47200,44314.87891,8408838"
"3927,46650,47150,46550,47150,44267.9375,7873886"
"3928,46800,47050,46000,46100,43282.11719,6856846"
"3929,46300,46850,46300,46550,43704.61328,5551014"
"3930,46200,46600,45000,45350,42577.96094,12872916"
"3931,44900,45500,44850,45200,42437.13281,7811181"
"3932,44550,45500,44300,44950,42202.41016,12151374"
"3933,44350,44600,43600,43950,41263.53906,14214086"
"3934,42500,43800,42500,43500,40841.04297,15083824"
"3935,43600,43900,43100,43200,40559.37891,10002533"
"3,936,432,504,350,040,000,000,000,000,000,000,000"
"3937,43250,43350,43050,43150,40512.44141,9685147"
"3938,44000,44000,43550,43700,41028.81641,8466169"
"3939,43500,43500,42950,43000,40371.60547,7276979"
"3940,43900,44250,43500,43700,41028.81641,8750135"
"3941,43800,43900,43300,43900,41216.59375,9528115"
"3942,44350,44350,43500,43600,40934.92969,6014218"
"3943,43950,44600,43550,44450,41732.98047,8434205"
"3944,44350,44800,44150,44500,41779.91406,6571717"
"3945,44500,44700,43850,44050,41357.42578,8061177"
"3946,43800,44200,43650,43950,41263.53906,5017381"
"3947,43050,43800,42950,43600,40934.92969,7954949"
"3948,43650,44200,43600,44050,41357.42578,16883932"
"3949,44100,44400,43750,44150,41451.31641,5758333"
"3950,44200,44200,43050,43400,40747.15625,10768862"
"3951,43750,44300,43750,44000,41310.48438,9899073"
"3952,44850,44850,43650,43800,41122.70313,7185537"
"3953,43550,43650,43100,43250,40606.32813,9774941"
"3954,43250,44100,43150,44100,41404.36328,12441837"
"3955,44800,46100,44450,45700,42906.56641,18297430"
"3956,46500,46500,45850,46300,43469.89063,9896562"
"3957,46450,47000,46300,46900,44033.21875,9434157"
"3958,47100,47200,46550,47000,44127.10547,9231792"
"3959,47300,47400,46800,47150,44267.9375,16141619"
"3960,47000,47100,46400,47100,44220.99219,15550926"
"3961,47000,47100,46800,46900,44033.21875,7006280"
"3962,46900,47700,46800,47700,44784.32031,10413027"
"3963,48050,49200,47850,49150,46145.68359,16461413"
"3964,49400,49600,49100,49200,46192.63281,15460210"
"3965,49250,49300,49000,49300,46286.51172,7568553"
"3966,49050,49650,48850,49500,46474.29297,7871955"
"3967,49200,49350,48800,48900,45910.96484,9187141"
"3968,49000,49250,48900,49200,46192.63281,8494756"
"3969,48000,48700,48000,48400,45770.85547,8048041"
"3970,48050,49250,47900,49050,46385.54297,9497119"
"3971,48900,49100,48650,48850,46196.41016,6206035"
"3972,48350,48400,47600,47600,45014.3125,8382463"
"3973,47400,48650,47350,48000,45392.58203,9331695"
"3974,48350,48700,47650,47750,45156.16016,7047273"
"3975,47900,49000,47600,48900,46243.69531,14239367"
"3976,48200,49200,48000,48550,45912.70313,18639855"
"3977,49000,49450,48800,49150,46480.11328,7783275"
"3978,50000,50300,49850,50000,47283.94141,11130635"
"3979,49900,50200,49900,50100,47378.50781,6058105"
"3980,50700,50900,50400,50700,47945.91406,9136282"
"3981,50500,50600,50100,50500,47756.78516,6701380"
"3982,50300,50900,49650,49900,47189.37109,8483106"
"3983,49900,50400,49800,50300,47567.64453,4406531"
"3984,50800,51500,50700,51200,48418.75391,10898729"
"3985,51300,51500,50800,51200,48418.75391,8663880"
"3986,52500,52500,50500,50700,47945.91406,21185785"
"3987,50800,51200,50500,50900,48135.05078,7879897"
"3988,50700,51500,50700,51300,48513.32422,6431522"
"3989,51400,51700,50800,51100,48324.1875,7581629"
"3990,50700,50800,50200,50400,47662.21094,8959435"
"3991,51000,51400,50300,50400,47662.21094,10304777"
"3992,50600,51200,50400,51200,48418.75391,8467846"
"3,993,517,005,230,050,000,000,000,000,000,000,000"
"3994,52400,52700,52100,52700,49837.27344,10581034"
"3995,52900,53500,52700,53300,50404.67969,14361133"
"3996,53400,53400,52400,52900,50026.41016,9257116"
"3997,53200,53300,52000,52100,49269.86719,11603290"
"3998,52200,52200,51400,51600,48797.02344,8185952"
"3999,51800,52600,51600,52600,49742.70313,6576148"
"4000,52500,52500,52000,52500,49648.13672,6225196"
"4001,null,null,null,null,null,null"
"4002,52900,53700,52600,53700,50782.95703,9703360"
"4003,53600,53800,53200,53500,50593.81641,7746554"
"4004,53200,53500,52700,53500,50593.81641,8907177"
"4005,53400,53400,52000,52000,49175.29688,12560070"
"4006,51600,52100,50600,51000,48229.62109,14298646"
"4007,51000,51600,50900,51600,48797.02344,8478310"
"4008,52200,52600,51700,51800,48986.16406,9050625"
"4009,51900,52900,51800,51800,48986.16406,27372226"
"4010,51800,52300,51600,52200,49364.43359,7546261"
"4011,51900,52100,51300,51300,48513.32422,6833885"
"4012,51200,51400,50200,50300,47567.64453,11179334"
"4013,50900,51300,50400,50400,47662.21094,18877252"
"4014,49800,50300,49500,49900,47189.37109,12059812"
"4015,49600,49850,49000,49450,46763.81641,13246549"
"4016,50200,50400,49500,49500,46811.10156,10449715"
"4017,50100,50900,49950,50400,47662.21094,11414563"
"4018,50900,51400,50700,51200,48418.75391,8470627"
"4019,51000,51600,50700,51500,48702.46094,6882771"
"4020,51500,52200,51400,51900,49080.72656,11379521"
"4021,53000,53300,52700,53300,50404.67969,29178697"
"4022,54500,54800,53900,54700,51728.63281,18120261"
"4023,54500,54900,54300,54700,51728.63281,11512405"
"4024,55800,56700,55400,56700,53619.99219,19358433"
"4025,56700,57200,56000,56300,53241.72266,15558208"
"4026,57000,57300,55500,56000,52958.01953,14180520"
"4027,56100,56500,55600,56000,52958.01953,12095519"
"4028,56100,56400,55100,55500,52485.17578,9839252"
"4029,55600,55700,54800,55000,52012.33984,11868463"
"4030,54700,55400,54400,55400,52390.60938,9645034"
"4031,55700,56900,55500,56500,53774.46875,12313056"
"4032,56200,56600,55700,55800,53108.23828,8356767"
"4033,55500,56000,55000,55200,52537.17969,12993228"
"4034,56000,56600,54900,55500,52822.70703,15422255"
"4035,54900,55600,54600,55500,52822.70703,10278951"
"4036,55700,56400,55600,55800,53108.23828,10009778"
"4037,56200,57400,55900,56800,54059.99219,23501171"
"4038,58400,58600,57400,58600,55773.16406,24102579"
"4039,58800,59700,58300,59500,56629.74609,16000170"
"4040,59600,60000,59100,60000,57105.62891,11359139"
"4041,60400,61000,59900,60000,57105.62891,16906295"
"4042,59500,59600,58900,59000,56153.86719,14300928"
"4043,59100,60700,59000,60700,57771.85938,14381774"
"4044,61900,62000,61000,61300,58342.92188,16025661"
"4045,62000,62800,61700,62400,59389.85547,12528855"
"4046,62000,62400,61200,61400,58438.09766,11142693"
"4047,60500,62600,60400,62300,59294.67969,15339565"
"4048,61800,61800,60700,60800,57867.03516,14916555"
"4049,59400,59400,58300,58800,55963.51563,23664541"
"4050,59100,59700,58800,59100,56249.04688,16446102"
"4051,58800,58800,56800,57200,54440.69922,20821939"
"4052,57800,58400,56400,56400,53679.29297,19749457"
"4053,55500,57400,55200,57200,54440.69922,23995260"
"4054,57100,59000,56800,58900,56058.69531,21800192"
"4055,60000,60200,58900,59500,56629.74609,19278165"
"4056,60100,61100,59700,61100,58152.5625,14727159"
"4057,61100,61200,59700,60400,57486.33203,16402493"
"4058,59200,59800,59100,59700,56820.09766,13107121"
"4059,59800,60700,59700,59900,57010.45313,11071231"
"4060,60300,60700,59700,60500,57581.50391,12904207"
"4061,61200,61600,60500,60700,57771.85938,18449775"
"4062,60900,61900,60200,61800,58818.80078,13276067"
"4063,61600,62000,61200,61500,58533.26953,8740596"
"4064,60800,60900,59700,59800,56915.27734,16674266"
"4065,59800,60400,59400,60200,57295.98438,12951496"
"4066,60700,61300,59600,60000,57105.62891,14591924"
"4067,58800,59800,58500,59200,56344.21875,13777393"
"4068,57400,58100,56800,56800,54059.99219,25627537"
"4069,56200,58000,56200,57900,55106.92969,23885408"
"4070,56000,57000,56000,56500,53774.46875,25483102"
"4071,56300,56900,55500,55900,53203.41406,23209541"
"4072,55000,55500,54200,54200,51585.41797,30054227"
"4073,54300,55500,53600,55000,52346.83203,30403412"
"4074,56700,56900,55100,55400,52727.53516,30330295"
"4075,54800,57600,54600,57400,54631.05078,24765728"
"4076,57600,58000,56700,57800,55011.75391,21698990"
"4077,56500,57200,56200,56500,53774.46875,18716656"
"4078,56500,56500,56500,56500,53774.46875,0"
"4079,53800,54900,53700,54600,51966.125,32106554"
"4080,54300,54400,52000,52100,49586.72266,45707281"
"4081,52100,52100,52100,52100,49586.72266,0"
"4082,47450,51600,46850,49950,47540.4375,59462933"
"4083,50100,50900,48800,48900,46541.08984,33339821"
"4084,46900,49650,46700,47300,45018.27344,51218151"
"4085,47750,48350,45600,45600,43400.27734,40152623"
"4086,46400,46650,42300,42950,40878.10938,56925513"
"4087,44150,45500,43550,45400,43209.92578,49730008"
"4088,42600,43550,42400,42500,40449.82422,41701626"
"4089,43850,46950,43050,46950,44685.15625,49801908"
"4090,48950,49600,47150,48650,46303.14844,52735922"
"4091,49000,49300,47700,47800,45494.15234,42185129"
"4092,49600,49700,46850,48300,45970.03516,39896178"
"4093,47050,48350,46550,47850,45877.98828,26797395"
"4094,48000,48500,47150,47750,45782.10547,30654261"
"4095,47450,47900,45800,45800,43912.47266,27259532"
"4096,46200,46850,45350,46800,44871.26172,21621076"
"4097,47400,47600,46550,47000,45063.01953,22784682"
"4098,47500,48800,47250,48700,46692.95703,23395726"
"4099,49650,50200,49000,49600,47555.86719,31524034"
"4100,49600,49750,48600,48600,46597.07813,25010314"
"4101,49750,49800,48700,49100,47076.46875,22628058"
"4102,48950,49250,48650,49250,47220.28906,17839111"
"4103,48650,48900,48300,48300,46309.44531,14431800"
"4104,48800,49200,48300,49000,46980.59375,14206216"
"4105,49350,49350,48550,49000,46980.59375,23349760"
"4106,50800,52000,50300,51400,49281.67969,32041675"
"4107,51400,51400,50000,50100,48035.25781,21866354"
"4108,49400,49700,48700,49250,47220.28906,27407543"
"4109,48700,50000,48350,49850,47795.5625,18613864"
"4110,50200,50300,49500,49850,47795.5625,18754442"
"4111,49650,49750,49000,49350,47316.16797,15618347"
"4112,49350,50000,49100,49850,47795.5625,14049471"
"4113,49850,50100,49300,50100,48035.25781,16095399"
"4114,49900,50500,49600,50000,47939.38281,15604533"
"4115,48900,49100,48500,48500,46501.20313,26083749"
"4116,49000,49200,48500,49200,47172.35156,18070225"
"4117,49200,49300,48700,48800,46788.83594,13884411"
"4118,49100,49350,48800,48800,46788.83594,15319700"
"4119,48900,49250,48300,48400,46405.32031,16357743"
"4120,48400,48500,47550,47900,45925.92969,23433590"
"4121,47250,48550,47200,48550,46549.13672,20223277"
"4122,47750,48100,47650,48000,46021.80469,19305974"
"4123,48400,48450,47700,47850,45877.98828,18463118"
"4124,47950,49100,47600,48800,46788.83594,20481981"
"4125,50100,50500,49700,50300,48227.01563,25168295"
"4126,50000,50200,49800,50000,47939.38281,14896899"
"4127,50300,50400,49850,49950,47891.4375,14949266"
"4128,49600,49800,48600,48750,46740.89453,19706284"
"4129,48750,48900,48450,48850,46836.77344,14337913"
"4130,48700,49450,48600,49250,47220.28906,15127490"
"4131,48950,50000,48800,49900,47843.5,19548479"
"4132,51100,51200,49900,50400,48322.89844,31309318"
"4133,50000,50700,49700,50700,48610.53125,27596961"
"4134,50800,51200,50600,51200,49089.92188,16949183"
"4135,51000,51500,50800,51400,49281.67969,14247933"
"4136,51800,55000,51700,54500,52253.92578,49257814"
"4137,55800,57000,54600,54600,52349.80859,40220334"
"4138,54400,55900,54000,55500,53212.71094,22743629"
"4139,56400,56500,54700,54900,52637.4375,25634965"
"4140,55800,56500,54400,55500,53212.71094,23998831"
"4141,55100,55900,54900,55400,53116.83594,16742493"
"4142,54500,55100,53200,54300,52062.16797,33815123"
"4143,52100,52800,51500,52300,50144.58984,26976019"
"4144,51400,52000,49900,49900,47843.5,28772921"
"4145,51200,52100,50600,52100,49952.83203,21808375"
"4146,52100,52900,51300,52200,50048.71094,26672595"
"4147,52200,52300,51600,52300,50144.58984,15982926"
"4148,52600,52900,51600,52900,50719.86328,18157985"
"4149,52000,52600,51800,52000,49856.95313,13801350"
"4150,52500,52800,51100,51400,49281.67969,18086152"
"4151,51900,53900,51600,52900,50719.86328,24519552"
"4152,52100,53000,51900,51900,49761.07813,18541624"
"4153,52800,53900,52200,53300,51103.38281,21575360"
"4154,52500,53200,52000,52400,50576.37891,17776925"
"4155,53900,53900,52800,52800,50962.46094,21157172"
"4156,53400,53600,52400,52600,50769.41797,16706143"
"4157,52100,52900,52100,52900,51058.98047,14142583"
"4158,53000,53600,52700,53600,51734.61719,11887868"
"4159,54000,55000,53800,55000,53085.89453,19856623"
"4160,55800,55900,53400,53400,51541.57813,30760032"
"4161,53600,53900,52900,53000,51155.49609,19664652"
"4162,53200,53600,52800,52800,50962.46094,17054850"
"4163,53100,53200,52300,52700,50865.94141,13714746"
"4164,53300,53800,53100,53400,51541.57813,12240188"
"4165,53700,53800,53200,53800,51927.65625,14269484"
"4166,54400,55000,54300,54700,52796.33594,24051450"
"4167,54800,54800,53800,53800,51927.65625,16779127"
"4168,54200,54700,54100,54400,52506.77734,10096174"
"4169,54800,54800,54000,54200,52313.73828,10507530"
"4170,55200,55400,54800,55300,53375.45313,18297260"
"4171,55300,55500,54700,54700,52796.33594,12885057"
"4172,54700,54700,53800,54100,52217.21484,16214932"
"4173,54000,54400,53700,54200,52313.73828,10994535"
"4174,54300,55700,54300,55600,53665.01172,21054421"
"4175,57000,58800,56400,58600,56560.60547,48431566"
"4176,60300,60400,58600,59000,56946.6875,36476611"
"4177,59700,60100,59000,59000,56946.6875,19285354"
"4178,59500,59600,57700,57900,55884.96875,21943345"
"4179,57800,57900,56700,56800,54823.25,21158940"
"4180,57200,58100,57000,57300,55305.85156,19419694"
"4181,57300,57500,56300,56900,54919.77344,17739706"
"4182,57100,58400,57100,58000,55981.48828,21625874"
"4183,57900,58400,57100,57500,55498.89063,18751717"
"4184,57600,58300,57500,57800,55788.44922,17774291"
"4185,58000,59500,57800,58200,56174.53125,24907912"
"4186,58200,59000,57700,59000,56946.6875,18573934"
"4187,59400,59600,58000,58700,56657.13281,22089460"
"4188,58000,58400,57700,58000,55981.48828,15672548"
"4189,58900,59900,58000,58400,56367.56641,25307825"
"4190,59000,59200,57800,57800,55788.44922,16930719"
"4191,57600,57600,55300,55400,53471.97656,30386029"
"4192,56200,56900,55800,55900,53954.57422,21142288"
"4193,55800,56600,55400,56100,54147.60938,15055896"
"4194,56400,56800,56100,56400,54437.17578,14021705"
"4195,56400,56500,55700,56400,54437.17578,17651593"
"4196,56300,56300,55600,55600,53665.01172,16196568"
"4197,56100,56300,55400,55400,53471.97656,14619888"
"4198,56000,56100,54000,54000,52120.69531,32671367"
"4199,54100,54800,54100,54200,52313.73828,19363117"
"4200,54600,55100,54100,54400,52506.77734,16905723"
"4201,55600,56700,55500,56400,54437.17578,28384920"
"4202,55200,55800,55100,55600,53665.01172,22139109"
"4203,56100,57300,55800,56500,54533.69141,18685880"
"4204,57400,58700,57200,58700,56657.13281,31517520"
"4205,58200,59300,57800,58400,56367.56641,30597399"
"4206,59900,60000,59100,59200,57139.72656,29923293"
"4207,59300,59400,58200,59000,56946.6875,16017098"
"4208,60200,60800,59900,60400,58297.96484,20648281"
"4209,60900,61000,60500,61000,58877.08203,17877075"
"4210,61100,61300,60600,61000,58877.08203,17041444"
"4211,60700,60800,59300,59500,57429.28516,25108356"
"4212,59800,59900,59100,59300,57236.24609,18884571"
"4213,59100,60000,59000,59200,57139.72656,15140387"
"4214,59100,59700,57800,58200,56174.53125,20830381"
"4215,58400,58800,57400,58600,56560.60547,20111398"
"4216,57700,58600,57600,57800,55788.44922,17564020"
"4217,57700,58200,57700,57900,55884.96875,11444683"
"4218,58300,58800,57900,58200,56520.09375,12614080"
"4219,58300,59000,58200,58200,56520.09375,15503563"
"4220,57500,59200,57500,58700,57005.66016,20228289"
"4221,59400,59900,58700,59000,57297.00391,14463826"
"4222,58700,59900,58500,59900,58171.02344,14861838"
"4223,60500,60700,59500,59700,57976.79688,24589924"
